6d25ZAEA8itk974917,Грибы,"7a4cCQEA8itk4,0,0,0,-4,-2,0,200",BT8,1
3181ZAEA8itk974918,Грибы,"7a4cCQEA8itk4,0,0,0,-4,-2,0,200",BT8,2
57faZAEA8itk974919,Грибы,"7a4cCQEA8itk4,0,0,0,-4,-2,0,200",BT8,3
fa3dZAEA8itk974920,Грибы,"7a4cCQEA8itk4,0,0,0,-4,-2,0,200",BT8,4
6381ZAEA8itk974921,Грибы,"7a4cCQEA8itk4,0,0,0,-4,-2,0,200",BT8,5
f2f5ZAEA8itk974957,Рептилии,"d4f1CQEA8itk0,3,-2,0,-4,0,0,220",BT8,1
a1fdZAEA8itk974958,Рептилии,"d4f1CQEA8itk0,3,-2,0,-4,0,0,220",BT8,2
9ac6ZAEA8itk974959,Рептилии,"d4f1CQEA8itk0,3,-2,0,-4,0,0,220",BT8,3
cd64ZAEA8itk974960,Рептилии,"d4f1CQEA8itk0,3,-2,0,-4,0,0,220",BT8,4
33dcZAEA8itk974961,Рептилии,"d4f1CQEA8itk0,3,-2,0,-4,0,0,220",BT8,5
