708cZAEA8itk928733,Моллюски,"8da8CQEA8itk0,0,0,0,0,0,0,0",FF0,1
50abZAEA8itk928734,Моллюски,"8da8CQEA8itk0,0,0,0,0,0,0,0",FF0,2
936aZAEA8itk928735,Моллюски,"8da8CQEA8itk0,0,0,0,0,0,0,0",FF0,3
8c16ZAEA8itk928736,Моллюски,"8da8CQEA8itk0,0,0,0,0,0,0,0",FF0,4
125aZAEA8itk928737,Моллюски,"8da8CQEA8itk0,0,0,0,0,0,0,0",FF0,5
9450ZAEA8itk928765,Птицы,"8da8CQEA8itk0,0,0,0,0,0,0,0",FF0,1
8b62ZAEA8itk928766,Птицы,"8da8CQEA8itk0,0,0,0,0,0,0,0",FF0,2
d36bZAEA8itk928767,Птицы,"8da8CQEA8itk0,0,0,0,0,0,0,0",FF0,3
b273ZAEA8itk928768,Птицы,"8da8CQEA8itk0,0,0,0,0,0,0,0",FF0,4
bda6ZAEA8itk928769,Птицы,"8da8CQEA8itk0,0,0,0,0,0,0,0",FF0,5
f8a0ZAEA8itk928773,Млекопитающие,"8da8CQEA8itk0,0,0,0,0,0,0,0",FF0,1
53f5ZAEA8itk928774,Млекопитающие,"8da8CQEA8itk0,0,0,0,0,0,0,0",FF0,2
236dZAEA8itk928775,Млекопитающие,"8da8CQEA8itk0,0,0,0,0,0,0,0",FF0,3
5137ZAEA8itk928776,Млекопитающие,"8da8CQEA8itk0,0,0,0,0,0,0,0",FF0,4
d3b9ZAEA8itk928777,Млекопитающие,"8da8CQEA8itk0,0,0,0,0,0,0,0",FF0,5
