995bZAEA8itk903601,Одноклеточные,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,1
6930ZAEA8itk903602,Одноклеточные,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,2
5341ZAEA8itk903603,Одноклеточные,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,3
16e0ZAEA8itk903604,Одноклеточные,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,4
7418ZAEA8itk903605,Одноклеточные,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,5
392fZAEA8itk903609,Растения,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,1
edd2ZAEA8itk903610,Растения,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,2
efeeZAEA8itk903611,Растения,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,3
6c6eZAEA8itk903612,Растения,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,4
2f09ZAEA8itk903613,Растения,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,5
c085ZAEA8itk903625,Членистоногие,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,1
2e68ZAEA8itk903626,Членистоногие,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,2
d46aZAEA8itk903627,Членистоногие,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,3
0f4cZAEA8itk903628,Членистоногие,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,4
0d6bZAEA8itk903629,Членистоногие,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,5
a6d4ZAEA8itk903641,Черви,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,1
16a5ZAEA8itk903642,Черви,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,2
bb71ZAEA8itk903643,Черви,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,3
e857ZAEA8itk903644,Черви,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,4
c455ZAEA8itk903645,Черви,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,5
7f9dZAEA8itk903649,Рыбы,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,1
de9dZAEA8itk903650,Рыбы,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,2
67ddZAEA8itk903651,Рыбы,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,3
5a9eZAEA8itk903652,Рыбы,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,4
72d1ZAEA8itk903653,Рыбы,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,5
73a8ZAEA8itk903657,Рептилии,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,1
b3b7ZAEA8itk903658,Рептилии,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,2
b403ZAEA8itk903659,Рептилии,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,3
505cZAEA8itk903660,Рептилии,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,4
f6c8ZAEA8itk903661,Рептилии,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,5
6030ZAEA8itk903665,Птицы,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,1
c581ZAEA8itk903666,Птицы,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,2
b7e5ZAEA8itk903667,Птицы,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,3
daa1ZAEA8itk903668,Птицы,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,4
128aZAEA8itk903669,Птицы,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,5
cbb1ZAEA8itk903673,Млекопитающие,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,1
1d0fZAEA8itk903674,Млекопитающие,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,2
0620ZAEA8itk903675,Млекопитающие,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,3
70d4ZAEA8itk903676,Млекопитающие,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,4
72b0ZAEA8itk903677,Млекопитающие,"8da8CQEA8itk0,0,0,0,0,0,0,0",FV9,5
