5135ZAEA8itk924325,Членистоногие,"04d0CQEA8itk0,2,0,4,0,0,2,231",EP0,1
fa65ZAEA8itk924326,Членистоногие,"04d0CQEA8itk0,2,0,4,0,0,2,231",EP0,2
54f0ZAEA8itk924327,Членистоногие,"04d0CQEA8itk0,2,0,4,0,0,2,231",EP0,3
6a92ZAEA8itk924328,Членистоногие,"04d0CQEA8itk0,2,0,4,0,0,2,231",EP0,4
52aaZAEA8itk924329,Членистоногие,"04d0CQEA8itk0,2,0,4,0,0,2,231",EP0,5
82a7ZAEA8itk924333,Моллюски,"17c1CQEA8itk0,2,-4,0,-9,0,0,245",EP0,1
e969ZAEA8itk924334,Моллюски,"17c1CQEA8itk0,2,-4,0,-9,0,0,245",EP0,2
ee86ZAEA8itk924335,Моллюски,"17c1CQEA8itk0,2,-4,0,-9,0,0,245",EP0,3
ebd3ZAEA8itk924336,Моллюски,"17c1CQEA8itk0,2,-4,0,-9,0,0,245",EP0,4
bf97ZAEA8itk924337,Моллюски,"17c1CQEA8itk0,2,-4,0,-9,0,0,245",EP0,5
48deZAEA8itk924349,Рыбы,"5166CQEA8itk5,0,0,0,-9,-2,0,315",EP0,1
4effZAEA8itk924350,Рыбы,"5166CQEA8itk5,0,0,0,-9,-2,0,315",EP0,2
22f2ZAEA8itk924351,Рыбы,"5166CQEA8itk5,0,0,0,-9,-2,0,315",EP0,3
1d9eZAEA8itk924352,Рыбы,"5166CQEA8itk5,0,0,0,-9,-2,0,315",EP0,4
9b4fZAEA8itk924353,Рыбы,"5166CQEA8itk5,0,0,0,-9,-2,0,315",EP0,5
83ebZAEA8itk924365,Птицы,"e01cCQEA8itk0,2,0,4,0,0,2,329",EP0,1
191bZAEA8itk924366,Птицы,"e01cCQEA8itk0,2,0,4,0,0,2,329",EP0,2
31c5ZAEA8itk924367,Птицы,"e01cCQEA8itk0,2,0,4,0,0,2,329",EP0,3
baf9ZAEA8itk924368,Птицы,"e01cCQEA8itk0,2,0,4,0,0,2,329",EP0,4
677dZAEA8itk924369,Птицы,"e01cCQEA8itk0,2,0,4,0,0,2,329",EP0,5
