34deZAEA8itk971701,Одноклеточные,"35feCQEA8itk0,1,0,0,0,0,1,144",BJ2,1
e6e1ZAEA8itk971702,Одноклеточные,"35feCQEA8itk0,1,0,0,0,0,1,144",BJ2,2
d569ZAEA8itk971703,Одноклеточные,"35feCQEA8itk0,1,0,0,0,0,1,144",BJ2,3
b83fZAEA8itk971704,Одноклеточные,"35feCQEA8itk0,1,0,0,0,0,1,144",BJ2,4
5e05ZAEA8itk971705,Одноклеточные,"35feCQEA8itk0,1,0,0,0,0,1,144",BJ2,5
5b0cZAEA8itk971709,Растения,"ed82CQEA8itk0,1,1,0,-5,0,0,210",BJ2,1
e63fZAEA8itk971710,Растения,"ed82CQEA8itk0,1,1,0,-5,0,0,210",BJ2,2
de24ZAEA8itk971711,Растения,"ed82CQEA8itk0,1,1,0,-5,0,0,210",BJ2,3
d64aZAEA8itk971712,Растения,"ed82CQEA8itk0,1,1,0,-5,0,0,210",BJ2,4
2d63ZAEA8itk971713,Растения,"ed82CQEA8itk0,1,1,0,-5,0,0,210",BJ2,5
7defZAEA8itk971717,Грибы,"59cfCQEA8itk0,0,0,0,-5,-2,0,240",BJ2,1
4098ZAEA8itk971718,Грибы,"59cfCQEA8itk0,0,0,0,-5,-2,0,240",BJ2,2
2ad9ZAEA8itk971719,Грибы,"59cfCQEA8itk0,0,0,0,-5,-2,0,240",BJ2,3
0b01ZAEA8itk971720,Грибы,"59cfCQEA8itk0,0,0,0,-5,-2,0,240",BJ2,4
6d82ZAEA8itk971721,Грибы,"59cfCQEA8itk0,0,0,0,-5,-2,0,240",BJ2,5
79d8ZAEA8itk971725,Членистоногие,"f5edCQEA8itk0,1,0,0,0,0,1,198",BJ2,1
04a9ZAEA8itk971726,Членистоногие,"f5edCQEA8itk0,1,0,0,0,0,1,198",BJ2,2
78d5ZAEA8itk971727,Членистоногие,"f5edCQEA8itk0,1,0,0,0,0,1,198",BJ2,3
5e91ZAEA8itk971728,Членистоногие,"f5edCQEA8itk0,1,0,0,0,0,1,198",BJ2,4
5bf0ZAEA8itk971729,Членистоногие,"f5edCQEA8itk0,1,0,0,0,0,1,198",BJ2,5
cdc3ZAEA8itk971749,Рыбы,"be6eCQEA8itk0,0,0,0,-5,-2,0,270",BJ2,1
9620ZAEA8itk971750,Рыбы,"be6eCQEA8itk0,0,0,0,-5,-2,0,270",BJ2,2
9d12ZAEA8itk971751,Рыбы,"be6eCQEA8itk0,0,0,0,-5,-2,0,270",BJ2,3
f714ZAEA8itk971752,Рыбы,"be6eCQEA8itk0,0,0,0,-5,-2,0,270",BJ2,4
c654ZAEA8itk971753,Рыбы,"be6eCQEA8itk0,0,0,0,-5,-2,0,270",BJ2,5
7fe4ZAEA8itk971757,Рептилии,"cc66CQEA8itk0,1,1,0,-5,0,0,264",BJ2,1
f340ZAEA8itk971758,Рептилии,"cc66CQEA8itk0,1,1,0,-5,0,0,264",BJ2,2
91b1ZAEA8itk971759,Рептилии,"cc66CQEA8itk0,1,1,0,-5,0,0,264",BJ2,3
3712ZAEA8itk971760,Рептилии,"cc66CQEA8itk0,1,1,0,-5,0,0,264",BJ2,4
2957ZAEA8itk971761,Рептилии,"cc66CQEA8itk0,1,1,0,-5,0,0,264",BJ2,5
ed12ZAEA8itk971765,Птицы,"6722CQEA8itk0,1,0,0,0,0,1,282",BJ2,1
e2e9ZAEA8itk971766,Птицы,"6722CQEA8itk0,1,0,0,0,0,1,282",BJ2,2
0459ZAEA8itk971767,Птицы,"6722CQEA8itk0,1,0,0,0,0,1,282",BJ2,3
f784ZAEA8itk971768,Птицы,"6722CQEA8itk0,1,0,0,0,0,1,282",BJ2,4
173fZAEA8itk971769,Птицы,"6722CQEA8itk0,1,0,0,0,0,1,282",BJ2,5
