81b1ZAEA8itk927917,Грибы,"8da8CQEA8itk0,0,0,0,0,0,0,0",UZ6,1
08eaZAEA8itk927918,Грибы,"8da8CQEA8itk0,0,0,0,0,0,0,0",UZ6,2
58e5ZAEA8itk927919,Грибы,"8da8CQEA8itk0,0,0,0,0,0,0,0",UZ6,3
853cZAEA8itk927920,Грибы,"8da8CQEA8itk0,0,0,0,0,0,0,0",UZ6,4
164bZAEA8itk927921,Грибы,"8da8CQEA8itk0,0,0,0,0,0,0,0",UZ6,5
f0cfZAEA8itk927925,Членистоногие,"8da8CQEA8itk0,0,0,0,0,0,0,0",UZ6,1
dc91ZAEA8itk927926,Членистоногие,"8da8CQEA8itk0,0,0,0,0,0,0,0",UZ6,2
d385ZAEA8itk927927,Членистоногие,"8da8CQEA8itk0,0,0,0,0,0,0,0",UZ6,3
04f7ZAEA8itk927928,Членистоногие,"8da8CQEA8itk0,0,0,0,0,0,0,0",UZ6,4
6af0ZAEA8itk927929,Членистоногие,"8da8CQEA8itk0,0,0,0,0,0,0,0",UZ6,5
7ce3ZAEA8itk927933,Моллюски,"8da8CQEA8itk0,0,0,0,0,0,0,0",UZ6,1
2535ZAEA8itk927934,Моллюски,"8da8CQEA8itk0,0,0,0,0,0,0,0",UZ6,2
a440ZAEA8itk927935,Моллюски,"8da8CQEA8itk0,0,0,0,0,0,0,0",UZ6,3
3e4cZAEA8itk927936,Моллюски,"8da8CQEA8itk0,0,0,0,0,0,0,0",UZ6,4
81ffZAEA8itk927937,Моллюски,"8da8CQEA8itk0,0,0,0,0,0,0,0",UZ6,5
18e8ZAEA8itk927949,Рыбы,"8da8CQEA8itk0,0,0,0,0,0,0,0",UZ6,1
28deZAEA8itk927950,Рыбы,"8da8CQEA8itk0,0,0,0,0,0,0,0",UZ6,2
a0eeZAEA8itk927951,Рыбы,"8da8CQEA8itk0,0,0,0,0,0,0,0",UZ6,3
141bZAEA8itk927952,Рыбы,"8da8CQEA8itk0,0,0,0,0,0,0,0",UZ6,4
09adZAEA8itk927953,Рыбы,"8da8CQEA8itk0,0,0,0,0,0,0,0",UZ6,5
8d51ZAEA8itk927965,Птицы,"8da8CQEA8itk0,0,0,0,0,0,0,0",UZ6,1
d438ZAEA8itk927966,Птицы,"8da8CQEA8itk0,0,0,0,0,0,0,0",UZ6,2
77edZAEA8itk927967,Птицы,"8da8CQEA8itk0,0,0,0,0,0,0,0",UZ6,3
5aa6ZAEA8itk927968,Птицы,"8da8CQEA8itk0,0,0,0,0,0,0,0",UZ6,4
3810ZAEA8itk927969,Птицы,"8da8CQEA8itk0,0,0,0,0,0,0,0",UZ6,5
