7980ZAEA8itk903401,Одноклеточные,"5015CQEA8itk0,-3,0,-2,0,0,0,120",BZ5,1
88cfZAEA8itk903402,Одноклеточные,"5015CQEA8itk0,-3,0,-2,0,0,0,120",BZ5,2
2a19ZAEA8itk903403,Одноклеточные,"5015CQEA8itk0,-3,0,-2,0,0,0,120",BZ5,3
e583ZAEA8itk903404,Одноклеточные,"5015CQEA8itk0,-3,0,-2,0,0,0,120",BZ5,4
c68cZAEA8itk903405,Одноклеточные,"5015CQEA8itk0,-3,0,-2,0,0,0,120",BZ5,5
33a9ZAEA8itk903409,Растения,"f21eCQEA8itk0,-3,4,0,0,0,0,175",BZ5,1
dcd7ZAEA8itk903410,Растения,"f21eCQEA8itk0,-3,4,0,0,0,0,175",BZ5,2
4d32ZAEA8itk903411,Растения,"f21eCQEA8itk0,-3,4,0,0,0,0,175",BZ5,3
69e0ZAEA8itk903412,Растения,"f21eCQEA8itk0,-3,4,0,0,0,0,175",BZ5,4
ae6dZAEA8itk903413,Растения,"f21eCQEA8itk0,-3,4,0,0,0,0,175",BZ5,5
b141ZAEA8itk903417,Грибы,"2091CQEA8itk2,0,0,0,0,-2,0,200",BZ5,1
ca84ZAEA8itk903418,Грибы,"2091CQEA8itk2,0,0,0,0,-2,0,200",BZ5,2
41f9ZAEA8itk903419,Грибы,"2091CQEA8itk2,0,0,0,0,-2,0,200",BZ5,3
302fZAEA8itk903420,Грибы,"2091CQEA8itk2,0,0,0,0,-2,0,200",BZ5,4
4bfdZAEA8itk903421,Грибы,"2091CQEA8itk2,0,0,0,0,-2,0,200",BZ5,5
9fdbZAEA8itk903457,Рептилии,"bceeCQEA8itk0,-3,4,0,0,0,0,220",BZ5,1
d27fZAEA8itk903458,Рептилии,"bceeCQEA8itk0,-3,4,0,0,0,0,220",BZ5,2
4289ZAEA8itk903459,Рептилии,"bceeCQEA8itk0,-3,4,0,0,0,0,220",BZ5,3
8d61ZAEA8itk903460,Рептилии,"bceeCQEA8itk0,-3,4,0,0,0,0,220",BZ5,4
a46aZAEA8itk903461,Рептилии,"bceeCQEA8itk0,-3,4,0,0,0,0,220",BZ5,5
