6d6aZAEA8itk939201,Одноклеточные,"a328CQEA8itk0,-2,0,1,0,0,0,168",NK5,1
86bcZAEA8itk939202,Одноклеточные,"a328CQEA8itk0,-2,0,1,0,0,0,168",NK5,2
25d1ZAEA8itk939203,Одноклеточные,"a328CQEA8itk0,-2,0,1,0,0,0,168",NK5,3
457aZAEA8itk939204,Одноклеточные,"a328CQEA8itk0,-2,0,1,0,0,0,168",NK5,4
8eacZAEA8itk939205,Одноклеточные,"a328CQEA8itk0,-2,0,1,0,0,0,168",NK5,5
fc28ZAEA8itk939209,Растения,"237aCQEA8itk0,-2,4,0,4,0,0,245",NK5,1
00ddZAEA8itk939210,Растения,"237aCQEA8itk0,-2,4,0,4,0,0,245",NK5,2
1380ZAEA8itk939211,Растения,"237aCQEA8itk0,-2,4,0,4,0,0,245",NK5,3
3b6cZAEA8itk939212,Растения,"237aCQEA8itk0,-2,4,0,4,0,0,245",NK5,4
985aZAEA8itk939213,Растения,"237aCQEA8itk0,-2,4,0,4,0,0,245",NK5,5
a352ZAEA8itk939241,Черви,"d7aeCQEA8itk5,0,0,0,4,1,0,266",NK5,1
46c6ZAEA8itk939242,Черви,"d7aeCQEA8itk5,0,0,0,4,1,0,266",NK5,2
d079ZAEA8itk939243,Черви,"d7aeCQEA8itk5,0,0,0,4,1,0,266",NK5,3
d6b4ZAEA8itk939244,Черви,"d7aeCQEA8itk5,0,0,0,4,1,0,266",NK5,4
97b3ZAEA8itk939245,Черви,"d7aeCQEA8itk5,0,0,0,4,1,0,266",NK5,5
e953ZAEA8itk939273,Млекопитающие,"bcdbCQEA8itk0,-2,4,0,4,0,0,350",NK5,1
c164ZAEA8itk939274,Млекопитающие,"bcdbCQEA8itk0,-2,4,0,4,0,0,350",NK5,2
3e09ZAEA8itk939275,Млекопитающие,"bcdbCQEA8itk0,-2,4,0,4,0,0,350",NK5,3
02b3ZAEA8itk939276,Млекопитающие,"bcdbCQEA8itk0,-2,4,0,4,0,0,350",NK5,4
73baZAEA8itk939277,Млекопитающие,"bcdbCQEA8itk0,-2,4,0,4,0,0,350",NK5,5
